epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
68,2,1e-05,10,1,0.025581928692821762,0.024229466158431023,7.53723680973053,976.527253117878
69,2,1e-05,10,1,0.02574658033430067,0.02424878123565577,7.5070242285728455,972.0608484288678
70,2,1e-05,10,1,0.02557582505302042,0.02424962434452027,7.581234902143478,969.3405469949357
71,2,1e-05,10,1,0.025504401504483996,0.024185769318137318,7.564444422721863,970.7930204069708
72,2,1e-05,10,1,0.026524321164967668,0.024213249591412023,7.525044023990631,991.240597155178
73,2,1e-05,10,1,0.02571739216741079,0.024275874893646687,7.593804404139519,964.9218992611859
74,2,1e-05,10,1,0.02597966217236896,0.024282347527332604,7.5453599989414215,970.3068285619374
75,2,1e-05,10,1,0.025565474259101936,0.02432507908088155,7.651481002569199,970.2522384780459
76,2,1e-05,10,1,0.02531266430727182,0.024299207841977477,7.600309669971466,968.7730107509997
77,2,1e-05,10,1,0.025285120504215743,0.024261340411612764,7.570095628499985,959.4332088460214
78,2,1e-05,10,1,0.0251404725588285,0.02423495802213438,7.546274229884148,969.1821093421895
79,2,1e-05,10,1,0.02612575652061874,0.024258090794319287,7.543254092335701,979.0433410969563
80,2,1e-05,10,1,0.025216626702274522,0.024253944138763472,7.580230116844177,961.6419304050505
