epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
68,2,1e-05,10,1,0.025257447408114232,0.024449655669741333,8.062810733914375,947.9419636409875
69,2,1e-05,10,1,0.02558047966633597,0.024442066438496113,7.972129464149475,945.1226495989977
70,2,1e-05,10,1,0.025243448497902634,0.024476158811012283,8.076309949159622,941.5781168499961
71,2,1e-05,10,1,0.02546135598522985,0.02452288893982768,8.206153512001038,948.3809539219947
72,2,1e-05,10,1,0.02587207575352528,0.02454016378032975,8.206219092011452,948.407237034
73,2,1e-05,10,1,0.025726313088248427,0.024417171691311523,8.064826965332031,949.7327576450043
74,2,1e-05,10,1,0.025484563262225726,0.024402894807280973,7.9910159558057785,955.9808339550073
75,2,1e-05,10,1,0.025520048663020135,0.024401868402492255,7.989447444677353,955.9313175679999
76,2,1e-05,10,1,0.025230649398623878,0.024416693428065628,8.095477983355522,940.8948814799951
77,2,1e-05,10,1,0.02539792218938088,0.02443982704426162,7.970459654927254,945.2559217580128
78,2,1e-05,10,1,0.025537740556984885,0.024423923314316198,7.940140292048454,958.9407840259955
79,2,1e-05,10,1,0.025354241379178487,0.024463097943225875,8.106679394841194,956.9929157489969
80,2,1e-05,10,1,0.026326419876363034,0.024463733076117933,7.9851435124874115,951.0420390619984
