epoch,phase,lr,batch_size,micro_batch_size,train_loss,val_loss,val_rmsae_deg,epoch_time_s
66,2,1e-05,10,1,0.02546529037097835,0.023956608230946586,7.44344225525856,992.8030699158553
67,2,1e-05,10,1,0.02521064899957333,0.023961880709975958,7.455856680870056,997.625135631999
68,2,1e-05,10,1,0.025183357561054904,0.02392496497486718,7.372862726449966,995.9457363660913
69,2,1e-05,10,1,0.025501662717224694,0.023930216120788828,7.415840193629265,991.2297454250511
70,2,1e-05,10,1,0.025367203106482824,0.02398719755001366,7.423202261328697,988.0500806181226
71,2,1e-05,10,1,0.0254563863381234,0.023953130119480193,7.503461107611656,992.4450359249022
72,2,1e-05,10,1,0.026356207036500812,0.023944299697177485,7.4147962629795074,1012.7036052751355
73,2,1e-05,10,1,0.025415090304345658,0.02395670866826549,7.373730763792992,987.9475503610447
74,2,1e-05,10,1,0.025876123090394033,0.02397419378394261,7.379785969853401,991.4771505349781
75,2,1e-05,10,1,0.02556615710640565,0.02392985616461374,7.465010866522789,990.7679811418056
76,2,1e-05,10,1,0.02515793734540542,0.023973518778802827,7.393627405166626,990.6626889049076
77,2,1e-05,10,1,0.02505279347841811,0.024007499334402382,7.452504798769951,981.8082376811653
78,2,1e-05,10,1,0.02502288108962214,0.023999568744329736,7.468452483415604,990.0385686838999
79,2,1e-05,10,1,0.02588964234241563,0.023962336126714945,7.453630223870277,1001.9107728211675
80,2,1e-05,10,1,0.024939113094383836,0.023917934158816934,7.336942911148071,983.5017745529767
